route_id	substrate	substrate_label	corrected_ATP_auxiliary_equivalents_per_product_Cmol	corrected_NADH_auxiliary_equivalents_per_product_Cmol	corrected_NADPH_auxiliary_equivalents_per_product_Cmol	corrected_total_reducing_auxiliary_equivalents_per_product_Cmol	corrected_positive_auxiliary_cofactor_burden	cofactor_accounting_basis	stage
83106680ca8edbf1	co2	CO₂	1.5	0.333333	1.333333	1.6666660000000002	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fb01ff942f550f6e	co2	CO₂	1.5	0.333333	1.333333	1.6666660000000002	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ec8df7c303f2abe1	co2	CO₂	2.0	0.5	1.166667	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7f86d5a03d204cac	co2	CO₂	1.5	0.333333	1.333333	1.6666660000000002	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5e458c802e1f62c0	co2	CO₂	1.0	0.166667	1.5	1.666667	2.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
195dd770d28367f2	co2	CO₂	2.5	0.0	1.666666	1.666666	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
33169fc38a559141	co2	CO₂	3.166666	0.0	1.666666	1.666666	4.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b7118bf9b06c61ae	co2	CO₂	3.111111	0.388889	1.277778	1.6666670000000001	4.777778	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7a549ad255743ee4	co2	CO₂	2.833333	1.333333	0.333333	1.6666660000000002	4.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
44af42f35aa1e1d5	co2	CO₂	2.166667	0.166667	1.5	1.666667	3.833334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e1da3dbf14cd1b2f	co2	CO₂	2.166666	0.0	1.666666	1.666666	3.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
35687df9ea64ebe6	co2	CO₂	2.666666	0.666667	1.0	1.666667	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2ff6de2a7f327bfd	co2	CO₂	3.166666	0.0	1.666666	1.666666	4.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
78476b208106ee95	co2	CO₂	2.5	0.0	1.666666	1.666666	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d62f84626cdea14f	co2	CO₂	2.666666	0.166667	1.5	1.666667	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3bfdd53d88865074	co2	CO₂	3.0	0.0	1.666666	1.666666	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
94cca5e730eaccae	co2	CO₂	2.666666	0.166667	1.5	1.666667	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a5b8f0eb2c001b49	co2	CO₂	3.0	0.0	1.666666	1.666666	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a014c195b7a577f2	co2	CO₂	2.333333	0.166667	1.5	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3d4e1c7315d5fb41	co2	CO₂	3.166666	1.166667	0.5	1.666667	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b6117cfc4855b930	co2	CO₂	2.166666	1.666666	0.0	1.666666	3.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
871b395d3941983a	co2	CO₂	2.166666	1.666666	0.0	1.666666	3.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
104870d1867b38d0	co2	CO₂	1.666667	1.666666	0.0	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a8fbfeafa523bf8b	co2	CO₂	1.916667	0.916667	0.75	1.666667	3.583334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
aa863b195cbb66e8	co2	CO₂	2.166666	1.166667	0.5	1.666667	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
4b6290b4ed5cc36a	co2	CO₂	2.333333	0.666667	1.0	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d8963ed151ff34d8	co2	CO₂	2.333333	0.666667	1.0	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
988ecb41aa7fb032	co2	CO₂	2.833333	0.666667	1.0	1.666667	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ca644f4064866077	co2	CO₂	2.333333	0.666667	1.0	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
49d0c3d8886a8bca	co2	CO₂	2.166666	1.166667	0.5	1.666667	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
14dbbe1c79e1f9c1	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c887ddc47f858918	co2	CO₂	1.5	0.333333	1.333333	1.6666660000000002	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
33a2a8099a3c2636	co2	CO₂	1.833333	0.666667	1.0	1.666667	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f2b741d3e960d8f4	co2	CO₂	1.833333	0.5	1.166667	1.666667	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6d5685a33f0ffdc8	co2	CO₂	1.333333	0.5	1.166666	1.666666	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5c5b6651799e182f	co2	CO₂	1.5	0.5	1.166667	1.666667	3.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2562bd2ccc101eda	co2	CO₂	1.833333	0.0	1.666666	1.666666	3.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
443744ffd8b9688b	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6e358479e5811300	co2	CO₂	2.5	0.333333	1.333333	1.6666660000000002	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
290d8c2a10b81443	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
52149fb0f54db40d	co2	CO₂	1.5	0.333333	1.333333	1.6666660000000002	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2059082e9f85f0cf	co2	CO₂	2.166666	0.0	1.666666	1.666666	3.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7a33bf57d6baa8a8	co2	CO₂	1.5	0.333333	1.333333	1.6666660000000002	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bec1b03686e584d0	co2	CO₂	1.833333	0.333333	1.333333	1.6666660000000002	3.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4fde47a4c016c711	co2	CO₂	1.833333	0.5	1.166667	1.666667	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d5b87b255167e4ea	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4a6431ee4a4de618	co2	CO₂	1.333333	1.0	0.666667	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d94522d41066c8f4	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1a3c7c2d0755d184	co2	CO₂	2.5	0.166667	1.5	1.666667	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
dd20935542abe9de	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
399e150246da9132	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
92fca39d9fa6623c	co2	CO₂	2.5	0.0	1.666666	1.666666	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7b941870d915e89c	co2	CO₂	1.5	0.833333	0.833333	1.666666	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
86bd6067380605bc	co2	CO₂	2.333333	0.833333	0.833333	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
def1cc88fbaf3367	co2	CO₂	1.666667	1.5	0.166667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
45e1915faabd2d65	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c249ddd47bfadefd	co2	CO₂	2.5	0.666667	1.0	1.666667	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
09bc84d1ccf41863	co2	CO₂	2.333333	0.166667	1.5	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
06f0e8e2224fb4b2	co2	CO₂	2.666666	0.166667	1.5	1.666667	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a505b358746a4f29	co2	CO₂	2.0	0.833333	0.833333	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a971fc6965526ac7	co2	CO₂	2.166666	0.0	1.666666	1.666666	3.833332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7f58f1a924655550	co2	CO₂	1.666666	0.833333	0.833333	1.666666	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
206b8a87ecfa846f	co2	CO₂	1.833333	1.0	0.666667	1.666667	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8259737c871f4daf	co2	CO₂	1.833333	1.5	0.166667	1.666667	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
af9b9c75767c43ba	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3838a8e3d7978e5b	co2	CO₂	1.833333	1.0	0.666667	1.666667	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
597f2df8c345bb3e	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b214e08128bbadbb	co2	CO₂	1.333333	0.5	1.166667	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2598d49dc4cc681d	co2	CO₂	1.5	0.0	1.666666	1.666666	3.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9ea5dabccebf26c9	co2	CO₂	2.666666	0.166667	1.5	1.666667	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d5f1d49c77a9929f	co2	CO₂	1.666666	1.166667	0.5	1.666667	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8cb28656c2bf7f55	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
01bb2f4f0ed66aed	co2	CO₂	0.666667	1.166667	0.5	1.666667	2.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
18c2e657aa607aec	co2	CO₂	1.666666	0.0	1.666666	1.666666	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5ca61760ae43a50e	co2	CO₂	1.666666	0.0	1.666666	1.666666	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
232de0dac85026d2	co2	CO₂	0.666667	1.666666	0.0	1.666666	2.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2d44fdc13552f2f2	co2	CO₂	1.0	1.666666	0.0	1.666666	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
21f8da2452f52fc5	co2	CO₂	1.833333	0.833333	0.833333	1.666666	3.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8b5ab24b644b44a6	co2	CO₂	1.0	1.166666	0.5	1.666666	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
044487862dd8f10e	co2	CO₂	1.166667	0.833333	0.833333	1.666666	2.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
270d9d96ebd97cfe	co2	CO₂	2.0	0.166667	1.5	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
31e621e4ced9a2fc	co2	CO₂	1.0	0.666666	1.0	1.666666	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
4d6016ac9f4d65f3	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cd5bfb2281ff294a	co2	CO₂	1.0	1.0	0.666667	1.666667	2.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
942df464b0963529	co2	CO₂	1.666667	0.0	1.666666	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b7c151f9c4f0bb56	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a8f644a18a2cfd8e	co2	CO₂	2.0	0.222222	1.444444	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e3bc66e352d7f89e	co2	CO₂	3.666666	0.0	1.666666	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3cfb278a209f51d0	co2	CO₂	3.666666	0.0	1.666666	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6cd9bf07cdf18928	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
81f9a11d19160ced	co2	CO₂	2.333333	0.333333	1.333333	1.6666660000000002	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6a7ec1f8afc37b87	co2	CO₂	3.333333	0.0	1.666666	1.666666	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ab911af6aeeea96a	co2	CO₂	3.333333	0.666667	1.0	1.666667	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b02f143e8325a757	co2	CO₂	1.333333	1.333333	0.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
75384161e1dac065	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
21e163400cec9c57	co2	CO₂	2.666666	0.333333	1.333333	1.6666660000000002	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
680adef31079cd7a	co2	CO₂	1.333333	1.0	0.666667	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0f2ef9490082879d	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7550a0455b4f3e48	co2	CO₂	3.111111	0.0	1.666666	1.666666	4.777777	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bfa1c5f3de38e886	co2	CO₂	1.0	1.0	0.666667	1.666667	2.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3864c3362a544faa	co2	CO₂	1.777778	0.777778	0.888889	1.666667	3.444445	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4a29c809ec7e716d	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
379d5ec19c2ff0fb	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
413aa3872094ea67	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0566b500a49a9c87	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7e708d1ff4e53593	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
978772e0381d2d65	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
85240916d2660c0c	co2	CO₂	2.111111	0.111111	1.555555	1.666666	3.777777	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0a96b130a28b5229	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c9c1fa0c93f90ab9	co2	CO₂	2.111111	0.111111	1.555555	1.666666	3.777777	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2217284c2db40644	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
49d2ae5adf537c94	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f54f781b4340116f	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8be7bde4d2b9f282	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e8d22f1fdab5d6f0	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
da392954a1459677	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
36c71033e9b3ce0e	co2	CO₂	3.833333	0.0	1.666666	1.666666	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
06d5ec4a724eef06	co2	CO₂	3.666666	0.111111	1.555555	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d16abb0ab87e9458	co2	CO₂	2.666666	0.666667	1.0	1.666667	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3b48f59ef6b24a46	co2	CO₂	3.0	0.0	1.666666	1.666666	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d4623ba8f2fc3ee8	co2	CO₂	1.666667	0.666666	1.0	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
548b367753d581bb	co2	CO₂	3.555555	0.222222	1.444444	1.666666	5.222221	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0e503d3ed57e213f	co2	CO₂	3.777778	0.0	1.666666	1.666666	5.444444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9113f92bacd67ae4	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
47855bad0b6fac5a	co2	CO₂	3.0	0.0	1.666666	1.666666	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d3055b94d641f718	co2	CO₂	3.0	0.0	1.666666	1.666666	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
de66cbd8e65f4497	co2	CO₂	2.666667	0.0	1.666666	1.666666	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
79b7dc87c76d662f	co2	CO₂	3.666666	0.0	1.666666	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9eb05d4064e7a97d	co2	CO₂	2.111111	0.444444	1.222222	1.666666	3.777777	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c64c3917ff6d5889	co2	CO₂	3.0	0.5	1.166667	1.666667	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6771e680fff3e0ba	co2	CO₂	2.666667	1.333333	0.333333	1.6666660000000002	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e11e949b8c6cfb4c	co2	CO₂	2.666667	0.777778	0.888889	1.666667	4.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b285c0028f6b4453	co2	CO₂	1.777778	1.333333	0.333333	1.6666660000000002	3.444444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fa5ec604f78ef448	co2	CO₂	1.666667	1.5	0.166667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a6467135b185a54c	co2	CO₂	2.666667	1.0	0.666667	1.666667	4.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cddfdaec94a1abe3	co2	CO₂	2.222222	0.777778	0.888889	1.666667	3.888889	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
997929a466a74de8	co2	CO₂	2.666667	0.777778	0.888889	1.666667	4.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d922f45489202b3f	co2	CO₂	2.555555	0.666667	1.0	1.666667	4.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
99d3e4625fd2b0ef	co2	CO₂	2.333333	0.666667	1.0	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ee9686259c7b7aff	co2	CO₂	2.666667	1.0	0.666667	1.666667	4.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
57c889c2872df5d6	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
557da504660163fd	co2	CO₂	1.333333	0.666666	1.0	1.666666	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
27f1eabd30bf6be6	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
13545285917b822a	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a1ee34914a93f5f3	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b1474d23c0ee8577	co2	CO₂	1.666667	1.0	0.666667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a380f8924e2c405b	co2	CO₂	2.222222	0.222222	1.444444	1.666666	3.888888	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
78e6bc3a918b49dc	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
18d81a19a6833765	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c707acf81ee0f658	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a77077fa90f5bace	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
482c51b9e641a64c	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
70dfec0efcbdff42	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
467bb60b573169aa	co2	CO₂	2.333333	0.333333	1.333333	1.6666660000000002	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
65f7941d8c86807b	co2	CO₂	2.333333	0.333333	1.333333	1.6666660000000002	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
faf1972bceb1de93	co2	CO₂	2.333333	0.666667	1.0	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ef702b3da4f18acd	co2	CO₂	2.333333	0.666667	1.0	1.666667	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
756f1f128a1f4d27	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
293a3e1c4db23edd	co2	CO₂	3.0	0.0	1.666666	1.666666	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
06c6d4d3eba8afd7	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b3c79eb7786b949d	co2	CO₂	2.333333	0.333333	1.333333	1.6666660000000002	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
95b288f65215d5ab	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9c829317fd75304d	co2	CO₂	1.333333	1.0	0.666667	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
94932399887caba8	co2	CO₂	2.0	1.0	0.666667	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
dea862a0c88645b8	co2	CO₂	1.666667	1.0	0.666667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b991af8be17495cd	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
80b129f023b16152	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
504e5b2dbb40a2e1	co2	CO₂	2.555555	0.0	1.666666	1.666666	4.222221	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fda5fc7477b41373	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e02d7d747c917601	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3d431f1bcf6f726a	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8d52d4830417c884	co2	CO₂	1.666667	1.0	0.666667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d41e4499ce6ab80a	co2	CO₂	2.0	1.0	0.666667	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
473552069d00bd8e	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
264025009f371f44	co2	CO₂	1.333333	1.0	0.666667	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5f52735e437e6cf2	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
33ac0f5957b71ac4	co2	CO₂	2.333333	0.444444	1.222222	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
