route_id,product,product_label,product_class,class_order,product_order,substrate,unified_step_count,mdf_kJ_per_mol
7e950a928d4e7b4a,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,12,14.443867690042149
824e247024fd1372,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,20,7.614101103688128
b5f20761173390c5,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,15,11.41815028873401
b7b0547f0957e905,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,6,28.929790151226
cdea66d73e7b166d,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,10,23.84936205876393
d3c5516dece3c5a9,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,15,7.315169257404641
db0cb33ca22fd3b0,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,11,14.410399717628463
db9a5ee9ec408803,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,13,3.3813316445190305
db9d55b227d97629,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,11,23.735993790669927
f0a31d81b2b9c099,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,co2,17,7.384320912257186
0124e8cf79fc4486,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,18,12.140098333296704
1ded1bd6bfb89954,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,18,12.14009740258214
38955843b2ba3fc3,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,18,10.234281169036596
46727505e9b24a98,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,10,10.565998862172885
4f8d7a83eab0614d,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,18,12.140098332653126
548538d93b63064b,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,9,8.739935275917935
54e17c17fb8dd679,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,17,12.7179063872879
59c9d5c81cd15288,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,17,12.71790638728809
6fcb49a39953d49f,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,18,12.140098333297727
6fd83a4d4a0645f2,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,18,12.14009833329669
7934efa158a747cd,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,9,9.43096343946783
7b4ca0e207725f89,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,17,12.717905143609036
863ee4619a69aadd,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,17,12.717906378129594
99391f2fc484878b,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,17,12.717906387288105
9f78253c6d64113f,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,19,10.292559788383032
e3f5a6a785a18c68,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,formaldehyde,16,16.306154315666866
1973a8a9faa3a2ee,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,methanol,18,16.52230769548198
33e0b033fb653276,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,methanol,19,16.62554686652792
870e283978e5568f,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,methanol,19,16.62554689038163
9f61a8614ce498c2,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,methanol,18,16.5223076863572
ac2ef63600d58ae1,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,methanol,19,16.625546894989302
e8ce4e0165e6751c,GLYOX_c,Glyoxylate,TCA/glyoxylate intermediates,1,2,methanol,18,16.522307692186434
02bd6aded3bad272,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,19,11.409891689792438
13f7f7a60745d0b8,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,7,19.790857805073188
22059949dea1cc88,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,17,14.88904570980593
30390699d1303301,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,19,6.059787850149666
996582ef1cfcc77b,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,18,11.023419566715782
9a377266bbeb85c3,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,8,23.21770590762059
a2ed91964ce49b1e,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,17,14.638333147058296
b9f6eb894c78294c,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,20,11.40989168865521
bb38e0ae440003ac,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,8,23.782447273237903
bcb8b914f9f93d9f,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,9,23.352676646927705
ca6f6d9ccc1563f4,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,14,17.96866663168737
e5e57b427d7b8857,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,20,5.64700622236985
ed551fc80609149a,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,co2,20,7.740344371374919
02bfe3a89c0c2856,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,formaldehyde,11,9.567684636792324
5bea01832e95338c,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,formaldehyde,11,8.866752524000688
8f5e0ed894b51b60,OXALACETIC_ACID_c,OAA,TCA/glyoxylate intermediates,1,7,formaldehyde,12,10.710791763416044
05b61d0a21b91a09,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,19,15.48546454835884
06d11b2b902b2444,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,19,11.409891689792438
296813c46e805139,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,9,23.99563108874757
29ce90d52672187d,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,19,9.695200162231416
4151234600b9b98c,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,16,12.348203218587075
6caab36161e623a2,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,20,8.714952924700514
6fd651b0d2d75240,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,14,17.968666672283252
8e0766f14efedd37,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,16,7.823667291680199
a42074a5787291fd,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,9,23.353237002523176
b041f2d95b004ebe,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,8,20.02337607097982
e583f8842fe4d06c,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,20,11.40989168979091
e5e7e6b4ed7fea77,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,co2,8,23.21770590594595
1c914cb5125beea1,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,formaldehyde,10,8.804999049215068
2e673fc417ddb187,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,formaldehyde,10,9.501108390720184
54c7adbde1ef5e18,MAL_c,L-Malate,TCA/glyoxylate intermediates,1,8,formaldehyde,11,10.640105593781309
264fec39681a7fb8,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,14,15.29642305063316
2f922b0d04469c3c,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,17,6.13587220092446
3ff887008be05c04,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,20,5.647006212411042
454db0f948040d08,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,10,19.91078914066883
4a22a8edf5b7ff33,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,19,9.675112049316208
56fdc1e92577af00,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,16,9.988058189040483
5ada3227afca0910,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,14,14.529846475571066
624d82ffc8a9dc38,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,11,23.77497278423376
70e447aeb768f430,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,19,9.695200162231416
9504e5a7213766a6,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,14,36.72332661048002
96e2db7233aa81b6,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,18,7.641503189737644
993da97a678f1396,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,17,10.017462169437982
a8b8aeedd854df0d,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,20,9.705468618710348
b2d980c15f565635,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,15,18.0720420340015
bc5a2587ed053e6b,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,12,23.543575436114235
c4e79ca9d347c175,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,11,20.490370348465927
d2491d31023e7d64,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,18,14.671278975592314
ebc573fe03b9e3fc,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,co2,18,11.670380882242863
46b5478a660f8ac9,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,formaldehyde,14,10.84356746207774
df795fd3e3c23b18,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,formaldehyde,13,9.69201926036206
e325595e339c9293,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,formaldehyde,13,8.98208060712442
0f60faadaae06332,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,methanol,16,13.837372829492892
7a8909656f50b76b,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,methanol,16,13.83737283719904
c97821344679741a,SUC_c,Succinate,TCA/glyoxylate intermediates,1,9,methanol,16,13.837372805713333
35dda044c358c47a,_2__45__KETOGLUTARATE_c,2-OG,TCA/glyoxylate intermediates,1,10,formaldehyde,19,5.284868303260821
62325862c76ba8c0,_2__45__KETOGLUTARATE_c,2-OG,TCA/glyoxylate intermediates,1,10,formaldehyde,19,3.359949003154572
14b6ee977e5fbfa5,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,17,10.107876103137729
1ba548fe558e785f,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,18,10.181409146788402
2ccdace034dee342,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,20,10.15756566846048
3efcf2376a633e9f,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,17,10.107876102437276
7baec1a04c8cf16a,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,19,10.157565668338524
ab8322630729b811,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,17,16.933896229269685
db090287e0b05ec5,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,19,10.157565667610417
ebe8af1d440e9221,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,13,14.23641385213129
f250c59ebc705f56,GAP_c,GAP,Sugar-phosphate precursors,2,6,co2,18,10.181409148922576
1279444449cb9437,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.5465774701257775
2986dfe9bb79237b,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,10,6.943377421180518
2d26e8aa2282a637,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596304296931144
2da250e0369f1da1,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596303421334584
322db60f8e998ab2,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,12,5.827990099979523
3752a26d0fb7af28,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,5.4969202473318965
522cfb4ded6866f9,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596304296931245
5dc225d8ed489450,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.54657747012577
99bd386c0f3abf59,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596304296931211
b47703ca216d85dc,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,4,18.93444379662995
b7824a6e7f01fa75,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596303425648673
d47354c1ff86314e,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596303421333888
e47762b0e636d18b,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,10,5.908216267019358
f046adfd8a639552,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.596303421334585
f9b56b8ab9e58768,GAP_c,GAP,Sugar-phosphate precursors,2,6,formaldehyde,20,6.546577470125879
c8b33ca49f974fd2,GAP_c,GAP,Sugar-phosphate precursors,2,6,formate,19,9.59126773526246
d7383e6cdd4d3ea0,GAP_c,GAP,Sugar-phosphate precursors,2,6,formate,17,10.107876102569138
2568f0817b8216bb,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,6,19.19135506291208
25c128492ac3d1c6,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,6,19.19135505379388
365271ee93c18f7f,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,6,19.1913550678737
59b523d6713913cc,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,5,19.06997533637921
b3badc0cf59630b0,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,5,19.069975313713226
bf715a5fd9cf53f9,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,5,19.069975333881708
f60f9477be652b40,GAP_c,GAP,Sugar-phosphate precursors,2,6,methanol,7,19.30227122788585
39f8713b9746787c,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,co2,18,10.133073368303734
4e5702b2075178bc,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,co2,17,10.107876102287229
7a253019b5f46747,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,co2,17,10.107876102574595
af4134f19e2ea6f7,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,co2,13,14.236413852107953
f17dcf0e1a19d564,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,co2,19,10.157565667610417
f30f6f5813eefa86,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,co2,19,10.157565667967374
0cbd062954c0ca34,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,18,6.54657660236256
1c099e2695dcb949,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,18,6.546577469129785
2167a5e6c2bd3593,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,10,6.7314096728626165
3c08811c21e7533e,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,18,6.546577469134628
41af5006390b64fd,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,18,6.546577470286721
638222dbbf18ec68,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,19,6.596303446337203
70834a9a0d84aca3,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,10,5.908216267019358
70f277f8fa70076e,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,18,6.546577469134753
9f4814a091e206e1,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,19,6.596304296935238
a658a8dc3cc84904,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,19,6.5963042968669
affb1768a7d71947,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,19,6.596304296935229
d06d86a3690e742a,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,10,6.943377421180518
d073d384761f9755,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,19,6.596304296935305
d708678548837832,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,12,5.827990088567459
e56909f339066013,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formaldehyde,19,5.496920246611919
4e47fecea627e23a,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formate,20,9.578732610196846
4f9cac2f104cf77f,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formate,18,10.133073366810768
63a638c4e35e2f6b,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,formate,19,9.59126773526246
170647d3cae6df5a,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,methanol,12,6.90155006892463
43167f5e2587ce21,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,methanol,12,6.90155007242042
6875e4c64eb8dd10,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,methanol,12,7.9830108108431075
74734339b9ccc3c2,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,methanol,12,6.9015500650324535
93f58542a27b462e,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,methanol,13,6.981106066295988
bb902d6e5a070f24,ERYTHROSE__45__4P_c,E4P,Sugar-phosphate precursors,2,12,methanol,12,7.983010787026615
0d5a5ed6034180da,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,co2,18,10.133073365377182
29b311ebb1653eeb,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,co2,19,10.15756566784206
332000847aaf9d64,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,co2,20,10.181409148961984
48a7228ce269fa71,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,co2,18,10.133073368462767
822cf38ba94bf696,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,co2,15,14.771725417270137
04c4097a24bffc53,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formaldehyde,13,5.869685986420538
af35dd17f220757d,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formaldehyde,10,6.214511758355677
b20538608ca1fe72,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formaldehyde,10,6.943377420693574
e98297ed20311e66,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formaldehyde,10,5.908216278504377
064bd716c3c0f86d,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formate,18,10.133073367274422
2fcd092683af42f8,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formate,20,9.610871897175372
d5fad83d4b20179f,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,formate,20,9.578732610196846
168257a278da1b99,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,12,6.350827025069843
1cb5aef30e28cacb,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,12,6.350827027299663
1d877332df3cc4b9,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,12,6.350827024122781
476f40b05f5e8559,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,11,6.284278379026104
9902c3b3ecde31af,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,13,6.414566715238673
abf2b97cf65c1e10,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,11,6.284278384096992
c51812c93fdcd81d,RIBOSE__45__5P_c,R5P,Sugar-phosphate precursors,2,13,methanol,11,6.2842783811946505
0a89c9fa69eb649b,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,7,11.597071595614242
12ed069914fde35a,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,14,7.47206534994501
227018bd03500790,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,12,11.082528212459298
3c403277a97cd4d2,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,6,10.140699873301669
3c76c36e105aed89,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,8,15.93772103269885
4ba38ce0d3a2e282,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,15,5.442251975068552
519bda91c2d54707,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,11,10.588406365474707
69828050a4f75a35,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,9,16.189843520070585
6cfe72d6afca74da,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,20,6.704885838844861
77c2d71143e5b045,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,13,11.409891689535463
988e330cdf4eda82,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,12,11.409891689234692
9d9f5748400c42e7,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,15,5.442251871289314
e1aee6377de31cc4,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,13,7.390940631227167
e9fa2b21c8cb6b00,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,13,11.409891689237984
ebfa409fba5428d5,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,14,6.527538166864438
f4865108e86e6f57,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,co2,18,7.14530400931908
0d00dd425677d702,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,formaldehyde,11,8.86675465841314
16eaed8dbe146f64,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,formaldehyde,11,9.5676868537651
827c18cb42fda3fd,OXALATE_c,Oxalate,Organic/hydroxy-acid products,3,3,formaldehyde,12,10.71079416911276
09a920dd48a07f47,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,19,11.818651601730146
46be56fc4e2ffe34,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,20,10.18140914911744
51f8ec118d855d7f,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,19,8.932669725775563
5e07940e0a0512a4,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,20,7.144730688009675
6413a1a3b9fe9d45,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,11,27.2273711039978
68a385f95569dcb4,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,15,20.24031032013077
73e8ecd0a32051d4,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,20,18.53266285532053
782916dba10e1928,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,10,23.788837094425123
8a5ee590e2acf26b,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,19,14.10592516590816
a9c17fdfc04aaf3a,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,19,15.669421335885222
b16f05fac91ec7c7,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,16,18.171099898541247
ba656cb0647b93c2,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,15,17.704043831297398
bb14ace4cf2acd76,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,12,21.49157777404596
c6b1f43610595a20,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,14,17.65437811882291
c8ba778e4d2858c2,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,19,6.2320546747665615
d77ad2b2fd42f4e1,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,17,15.877840983015808
ef986fdd54037955,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,20,7.144732341940024
f1667ad0c448b6d0,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,co2,14,16.879228784496974
614c557ff12a3af1,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,formaldehyde,12,10.710794161549122
8bc440d44ff5efed,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,formaldehyde,12,13.46729786761601
e54c9bfa5e990e44,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,formaldehyde,11,8.866754664826521
e8a0400e21260e5d,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,formaldehyde,11,9.567686848372912
0190e14866c6158b,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,14,12.598049660572316
0d7a869e744d11f6,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,14,13.659292115095624
183455551823ea12,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,19,4.804181015596286
3961e2ca61dafaca,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,18,4.626100289468967
5b29a1cad520d565,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,20,4.977544710982681
81b591f7d4220eb5,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,13,13.565238765849289
9d4d13791b8c28ac,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,13,13.56523877021998
a18f55014e0fb7df,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,15,12.679152441514384
b4e55bb7e661a593,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,14,12.598049630223484
bebe2d9533a38443,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,19,4.8041811045926215
d7015f4f6931e003,CPD__45__335_c,(R)-3-HB,Organic/hydroxy-acid products,3,16,methanol,13,12.513628745453492
0321a977781b9d69,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,9,22.341693937748275
0822e9e1559d05be,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,15,9.957597586891756
09a8062d4d630ce3,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,13,23.13600538078901
124971108304030d,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,20,2.577109758290707
12a7b87a9d321b4b,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,20,11.07117892067894
1373a11536e5f2d7,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,14,22.43997235084849
2b4dcad177937f11,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,18,10.133073368212866
2ccbd57f151b4647,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,19,15.470086034600442
2fab65bb8aa8dbaa,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,20,7.144732341412226
35a9d30d27cb30cc,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,20,10.066497888281104
395e0c3d2c309310,L__45__LACTATE_c,L-Lactate,Organic/hydroxy-acid products,3,17,co2,19,6.767653861729993
